Trace
Swept SA
A.12.09,N9030A
5338080000,-47.8729483536157
5338140000,-47.8943750680528
5338200000,-48.1263757916877
5338260000,-47.8587299281625
5338320000,-48.688116445586
5338380000,-47.814824101886
5338440000,-48.2428911879869
5338500000,-48.0780482436527
5338560000,-48.8926845852958
5338620000,-47.9308176932623
5338680000,-48.1984554883268
5338740000,-48.9276113643486
5338800000,-48.8204021412251
5338860000,-49.2961592575397
5338920000,-48.4693589975402
5338980000,-48.1837953818713
5339040000,-49.7745320287388
5339100000,-49.3927358262893
5339160000,-48.4308542355257
5339220000,-48.4782021607139
5339280000,-48.0627385166849
5339340000,-47.8116875195834
5339400000,-48.9108030859935
5339460000,-49.0899839225663
5339520000,-48.3396611559254
5339580000,-48.8378338358326
5339640000,-49.0675268588222
5339700000,-49.7692990004357
5339760000,-49.0907574828466
5339820000,-48.6729493913469
5339880000,-48.6599737276933
5339940000,-49.3821771043189
5340000000,-49.6466252749246
