Trace
Swept SA
A.12.09,N9030A
5338080000,-45.4245597230457
5338140000,-46.0866038878151
5338200000,-46.5170250013131
5338260000,-46.4539206564288
5338320000,-45.9642093784155
5338380000,-45.5904371704591
5338440000,-46.4051790284393
5338500000,-46.0021839962314
5338560000,-46.972797829184
5338620000,-46.9389521072801
5338680000,-46.8687285709485
5338740000,-47.2304235173651
5338800000,-46.5991737419869
5338860000,-46.7900039330043
5338920000,-46.6166532511898
5338980000,-48.0409612672594
5339040000,-46.498602053742
5339100000,-45.8494965394379
5339160000,-47.1252414319816
5339220000,-46.993423574162
5339280000,-47.1535312082214
5339340000,-47.2211649646716
5339400000,-47.9034509310887
5339460000,-47.2063345160633
5339520000,-46.8906430179733
5339580000,-47.8104273309289
5339640000,-47.5467903584018
5339700000,-48.5981355153128
5339760000,-48.6187460860755
5339820000,-49.3179979447994
5339880000,-47.213474688933
5339940000,-47.4495430787183
5340000000,-48.6334406346035
